p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0.03874	6	6	6	6	0	0.14625	4.97435e-08	0.87125	1
0.03876	6	6	6	6	0	0.142222	2.62163e-09	0.875278	1
0.03878	6	6	6	6	0	0.152917	1.67234e-09	0.869028	1
0.0388	6	6	6	6	0	0.144583	1.41754e-08	0.867083	1
0.03882	6	6	6	6	0	0.146389	1.64197e-08	0.865694	1
0.03884	6	6	6	6	0	0.145	7.83489e-10	0.8725	1
0.03886	6	6	6	6	0	0.144722	8.96322e-09	0.86125	1
0.03888	6	6	6	6	0	0.143056	2.1001e-08	0.867639	1
0.0389	6	6	6	6	0	0.149167	1.53782e-08	0.873611	1
0.03892	6	6	6	6	0	0.150139	8.68397e-09	0.877778	1
0.03894	6	6	6	6	0	0.145972	6.37457e-08	0.87625	1
0.03896	6	6	6	6	0	0.142778	3.42639e-09	0.870833	1
0.03898	6	6	6	6	0	0.14	3.12552e-10	0.876667	1
0.039	6	6	6	6	0	0.147917	8.53214e-09	0.8775	1
0.03902	6	6	6	6	0	0.146944	3.39454e-09	0.875972	1
0.03904	6	6	6	6	0	0.14	7.79776e-12	0.870278	1
0.03906	6	6	6	6	0	0.143472	1.10739e-08	0.874861	1
0.03908	6	6	6	6	0	0.137778	1.13457e-08	0.865556	1
0.0391	6	6	6	6	0	0.146667	9.24079e-09	0.877639	1
0.03912	6	6	6	6	0	0.144028	3.06759e-08	0.867083	1
0.03914	6	6	6	6	0	0.141944	1.19631e-09	0.876111	1
0.03916	6	6	6	6	0	0.142083	2.26308e-09	0.876806	1
0.03918	6	6	6	6	0	0.145	8.51063e-09	0.877361	1
0.0392	6	6	6	6	0	0.145417	1.0707e-09	0.865278	1
0.03922	6	6	6	6	0	0.148333	5.21264e-09	0.8675	1
0.03924	6	6	6	6	0	0.139306	7.0774e-09	0.872778	1
0.03926	6	6	6	6	0	0.150972	1.70397e-08	0.876667	1
0.03928	6	6	6	6	0	0.128611	7.15638e-08	0.875972	1
0.0393	6	6	6	6	0	0.142361	4.00703e-08	0.877361	1
0.03932	6	6	6	6	0	0.145556	9.3487e-11	0.86625	1
0.03934	6	6	6	6	0	0.139583	1.47321e-08	0.871667	1
0.03936	6	6	6	6	0	0.140417	1.09552e-08	0.874028	1
0.03938	6	6	6	6	0	0.131667	1.62904e-10	0.868472	1
0.0394	6	6	6	6	0	0.132083	2.10186e-09	0.865694	1
0.03942	6	6	6	6	0	0.144028	1.59345e-08	0.873194	1
0.03944	6	6	6	6	0	0.14375	2.23951e-10	0.876111	1
0.03946	6	6	6	6	0	0.139028	8.08128e-10	0.868333	1
0.03948	6	6	6	6	0	0.143611	9.40951e-09	0.873194	1
0.0395	6	6	6	6	0	0.143056	1.55116e-08	0.873472	1
0.03952	6	6	6	6	0	0.138611	2.45977e-09	0.870556	1
0.03954	6	6	6	6	0	0.144306	1.2102e-09	0.869444	1
0.03956	6	6	6	6	0	0.1375	3.09472e-09	0.874722	1
0.03958	6	6	6	6	0	0.145972	2.90219e-10	0.874583	1
0.0396	6	6	6	6	0	0.149028	1.77442e-09	0.875972	1
0.03962	6	6	6	6	0	0.137361	1.20031e-08	0.8725	1
0.03964	6	6	6	6	0	0.142083	5.86937e-10	0.875556	1
0.03966	6	6	6	6	0	0.143056	2.66997e-08	0.875694	1
0.03968	6	6	6	6	0	0.145833	2.44471e-09	0.873056	1
0.0397	6	6	6	6	0	0.139306	4.96161e-09	0.869444	0.999998
0.03972	6	6	6	6	0	0.141389	4.49435e-12	0.874583	1
0.03974	6	6	6	6	0	0.13625	1.43518e-09	0.87	1
0.03976	6	6	6	6	0	0.140694	1.56146e-08	0.880972	1
0.03978	6	6	6	6	0	0.145	5.28937e-09	0.870417	1
0.0398	6	6	6	6	0	0.145556	3.02514e-10	0.870694	1
0.03982	6	6	6	6	0	0.138056	2.52106e-08	0.869444	1
0.03984	6	6	6	6	0	0.131667	1.01086e-10	0.873194	1
0.03986	6	6	6	6	0	0.133889	4.19259e-09	0.875556	1
0.03988	6	6	6	6	0	0.133889	8.20734e-10	0.869167	1
0.0399	6	6	6	6	0	0.138889	4.77989e-09	0.875833	1
0.03992	6	6	6	6	0	0.140139	1.78314e-08	0.869861	1
0.03994	6	6	6	6	0	0.134722	1.49422e-08	0.862361	1
0.03996	6	6	6	6	0	0.136944	3.85191e-09	0.871944	1
0.03998	6	6	6	6	0	0.143056	8.12907e-11	0.878472	1
0.04	6	6	6	6	0	0.135417	1.6324e-09	0.876806	1
0.04002	6	6	6	6	0	0.142222	9.16007e-09	0.876944	1
0.04004	6	6	6	6	0	0.139861	1.386e-10	0.874306	1
0.04006	6	6	6	6	0	0.131667	6.24842e-10	0.86625	1
0.04008	6	6	6	6	0	0.137917	2.8721e-10	0.8725	1
0.0401	6	6	6	6	0	0.13875	7.76139e-09	0.872639	1
0.04012	6	6	6	6	0	0.14125	1.97937e-08	0.880417	1
0.04014	6	6	6	6	0	0.133611	4.94841e-09	0.877222	1
0.04016	6	6	6	6	0	0.143889	4.34275e-09	0.873611	1
0.04018	6	6	6	6	0	0.138194	9.15451e-09	0.87375	1
0.0402	6	6	6	6	0	0.126528	6.68578e-08	0.869583	1
0.04022	6	6	6	6	0	0.136389	1.78952e-08	0.873611	1
0.04024	6	6	6	6	0	0.139583	4.71932e-10	0.874861	1
0.04026	6	6	6	6	0	0.130556	2.96211e-08	0.867083	1
0.04028	6	6	6	6	0	0.132639	3.33715e-09	0.870556	1
0.0403	6	6	6	6	0	0.14125	4.87825e-09	0.874861	1
0.04032	6	6	6	6	0	0.142917	1.04733e-08	0.877222	1
0.04034	6	6	6	6	0	0.135972	3.375e-09	0.872639	1
0.04036	6	6	6	6	0	0.135	3.5642e-09	0.87375	1
0.04038	6	6	6	6	0	0.135139	7.61768e-11	0.872361	1
0.0404	6	6	6	6	0	0.137083	1.00497e-08	0.8775	1
0.04042	6	6	6	6	0	0.130417	1.39181e-09	0.873611	1
0.04044	6	6	6	6	0	0.134583	2.94882e-09	0.87625	1
0.04046	6	6	6	6	0	0.135556	2.11058e-09	0.88125	1
0.04048	6	6	6	6	0	0.135972	9.74316e-10	0.87125	1
0.0405	6	6	6	6	0	0.133472	6.77461e-09	0.876944	1
0.04052	6	6	6	6	0	0.133611	1.20667e-10	0.875972	1
0.04054	6	6	6	6	0	0.138194	1.14601e-08	0.871944	1
0.04056	6	6	6	6	0	0.132639	1.78154e-08	0.874444	1
0.04058	6	6	6	6	0	0.130278	1.03916e-08	0.877639	1
0.0406	6	6	6	6	0	0.129861	2.9037e-09	0.8725	1
0.04062	6	6	6	6	0	0.128472	8.4214e-09	0.876389	1
0.04064	6	6	6	6	0	0.13375	1.63951e-09	0.871806	1
0.04066	6	6	6	6	0	0.126389	2.62689e-08	0.879444	1
0.04068	6	6	6	6	0	0.128194	1.71765e-08	0.8725	1
0.0407	6	6	6	6	0	0.126111	1.94145e-10	0.873611	1
0.04072	6	6	6	6	0	0.13375	2.15446e-08	0.871944	1
0.04074	6	6	6	6	0	0.129167	2.53968e-10	0.877917	1
0.04076	6	6	6	6	0	0.128333	2.77701e-09	0.881944	1
0.04078	6	6	6	6	0	0.130972	4.33819e-10	0.874444	1
0.0408	6	6	6	6	0	0.129583	1.42537e-08	0.877361	1
0.04082	6	6	6	6	0	0.131806	1.61996e-07	0.874722	1
0.04084	6	6	6	6	0	0.139444	8.88266e-10	0.880972	1
0.04086	6	6	6	6	0	0.125	4.54248e-09	0.876389	1
0.04088	6	6	6	6	0	0.133611	1.7287e-11	0.875278	1
0.0409	6	6	6	6	0	0.129306	2.08939e-08	0.869444	1
0.04092	6	6	6	6	0	0.134444	1.13599e-09	0.880972	1
0.04094	6	6	6	6	0	0.126111	1.31813e-09	0.875556	1
0.04096	6	6	6	6	0	0.129583	2.03027e-09	0.872083	1
0.04098	6	6	6	6	0	0.130139	2.8204e-08	0.877222	1
0.041	6	6	6	6	0	0.13125	3.97033e-08	0.875694	1
0.04102	6	6	6	6	0	0.13875	6.05155e-10	0.873194	1
0.04104	6	6	6	6	0	0.128889	3.63568e-09	0.879028	1
0.04106	6	6	6	6	0	0.131806	2.38542e-09	0.879444	1
0.04108	6	6	6	6	0	0.129167	2.40316e-09	0.880556	1
0.0411	6	6	6	6	0	0.128194	5.4573e-09	0.872361	1
0.04112	6	6	6	6	0	0.13	2.46162e-10	0.877222	1
0.04114	6	6	6	6	0	0.124444	8.2865e-09	0.872917	1
0.04116	6	6	6	6	0	0.133472	1.19208e-09	0.878889	1
0.04118	6	6	6	6	0	0.132778	1.91953e-08	0.88	1
0.0412	6	6	6	6	0	0.1275	3.81447e-09	0.874028	1
0.04122	6	6	6	6	0	0.128472	9.83168e-09	0.876111	1
0.04124	6	6	6	6	0	0.125	3.72368e-09	0.874861	1
0.04126	6	6	6	6	0	0.127917	3.64377e-10	0.87	1
0.04128	6	6	6	6	0	0.129861	1.09852e-08	0.876111	1
0.0413	6	6	6	6	0	0.1275	8.95866e-09	0.870694	1
0.04132	6	6	6	6	0	0.132639	1.51505e-09	0.879028	1
0.04134	6	6	6	6	0	0.13	1.77132e-09	0.882778	1
0.04136	6	6	6	6	0	0.12375	6.91833e-09	0.874722	1
0.04138	6	6	6	6	0	0.127222	4.24323e-08	0.869167	1
0.0414	6	6	6	6	0	0.124306	1.60714e-09	0.874861	1
0.04142	6	6	6	6	0	0.138333	1.43388e-08	0.874167	1
0.04144	6	6	6	6	0	0.124583	4.09146e-09	0.879722	1
0.04146	6	6	6	6	0	0.124861	1.47402e-09	0.875278	1
0.04148	6	6	6	6	0	0.127917	8.06956e-11	0.873472	1
0.0415	6	6	6	6	0	0.129167	2.29888e-10	0.877361	1
0.04152	6	6	6	6	0	0.121528	1.29004e-13	0.867917	1
0.04154	6	6	6	6	0	0.124167	4.79323e-09	0.878611	1
0.04156	6	6	6	6	0	0.127778	1.01289e-09	0.884167	1
0.04158	6	6	6	6	0	0.131111	8.1887e-09	0.875139	1
0.0416	6	6	6	6	0	0.130972	2.46833e-09	0.869861	1
0.04162	6	6	6	6	0	0.125278	8.63923e-11	0.871806	1
0.04164	6	6	6	6	0	0.125694	9.3026e-11	0.879861	1
0.04166	6	6	6	6	0	0.12875	3.72443e-09	0.883194	1
0.04168	6	6	6	6	0	0.129306	1.3651e-08	0.875278	1
0.0417	6	6	6	6	0	0.122083	1.50288e-08	0.871806	1
0.04172	6	6	6	6	0	0.121528	2.67691e-12	0.879722	1
0.04174	6	6	6	6	0	0.127778	7.13035e-10	0.876389	1
0.04176	6	6	6	6	0	0.134167	1.29892e-08	0.872222	1
0.04178	6	6	6	6	0	0.127778	2.20552e-09	0.879444	1
0.0418	6	6	6	6	0	0.13375	1.05615e-08	0.88375	1
0.04182	6	6	6	6	0	0.128056	5.28446e-09	0.881528	1
0.04184	6	6	6	6	0	0.1225	1.80043e-11	0.876806	1
0.04186	6	6	6	6	0	0.119583	1.12736e-08	0.875	1
0.04188	6	6	6	6	0	0.131806	6.30683e-09	0.872639	1
0.0419	6	6	6	6	0	0.124306	5.29899e-10	0.88125	1
0.04192	6	6	6	6	0	0.131528	1.42192e-08	0.880833	1
0.04194	6	6	6	6	0	0.130972	3.53779e-09	0.878194	1
0.04196	6	6	6	6	0	0.126944	6.4764e-09	0.881111	1
0.04198	6	6	6	6	0	0.129722	8.25043e-08	0.877222	1
0.042	6	6	6	6	0	0.129722	2.85543e-08	0.875833	1
0.04202	6	6	6	6	0	0.129028	3.56861e-09	0.87875	1
0.04204	6	6	6	6	0	0.12625	4.90534e-10	0.877639	1
0.04206	6	6	6	6	0	0.124861	7.57307e-10	0.880139	1
0.04208	6	6	6	6	0	0.122222	6.83379e-09	0.879722	1
0.0421	6	6	6	6	0	0.123472	3.57388e-11	0.881111	1
0.04212	6	6	6	6	0	0.129306	9.59497e-09	0.882083	1
0.04214	6	6	6	6	0	0.127917	2.99987e-08	0.876111	1
0.04216	6	6	6	6	0	0.122917	3.34224e-08	0.874167	1
0.04218	6	6	6	6	0	0.120556	2.82393e-07	0.882361	1
0.0422	6	6	6	6	0	0.123056	2.33592e-10	0.881667	1
0.04222	6	6	6	6	0	0.116944	2.7578e-09	0.875556	1
0.04224	6	6	6	6	0	0.127917	3.12011e-09	0.878611	1
0.04226	6	6	6	6	0	0.119722	6.85891e-09	0.879028	1
0.04228	6	6	6	6	0	0.121667	3.41755e-08	0.877778	1
0.0423	6	6	6	6	0	0.121389	1.26118e-08	0.879861	1
0.04232	6	6	6	6	0	0.122778	2.97644e-12	0.882083	1
0.04234	6	6	6	6	0	0.119583	1.6569e-08	0.879444	1
0.04236	6	6	6	6	0	0.122639	1.83969e-11	0.881111	1
0.04238	6	6	6	6	0	0.118056	3.35165e-10	0.880139	1
0.0424	6	6	6	6	0	0.120694	6.74548e-09	0.876806	1
0.04242	6	6	6	6	0	0.125	4.74249e-09	0.87375	1
0.04244	6	6	6	6	0	0.113889	1.26635e-08	0.874306	1
0.04246	6	6	6	6	0	0.12125	1.28013e-10	0.87875	1
0.04248	6	6	6	6	0	0.115417	4.25836e-10	0.881667	1
0.0425	6	6	6	6	0	0.125139	1.63764e-08	0.883472	1
0.04252	6	6	6	6	0	0.118194	2.98406e-08	0.882917	1
0.04254	6	6	6	6	0	0.11875	7.0991e-09	0.874583	1
0.04256	6	6	6	6	0	0.12125	6.34655e-08	0.881806	1
0.04258	6	6	6	6	0	0.123333	1.05137e-10	0.880694	1
0.0426	6	6	6	6	0	0.121111	5.85684e-12	0.873611	1
0.04262	6	6	6	6	0	0.117778	4.42064e-10	0.882222	1
0.04264	6	6	6	6	0	0.119583	8.31935e-11	0.885	1
0.04266	6	6	6	6	0	0.118333	7.72489e-10	0.873889	1
0.04268	6	6	6	6	0	0.118194	4.15068e-08	0.87875	1
0.0427	6	6	6	6	0	0.119306	1.1382e-09	0.880417	1
0.04272	6	6	6	6	0	0.125417	6.15052e-09	0.881389	1
0.04274	6	6	6	6	0	0.11875	6.23261e-10	0.87875	1
0.04276	6	6	6	6	0	0.116111	7.06608e-11	0.878194	0.999999
0.04278	6	6	6	6	0	0.124861	2.78308e-09	0.875278	1
0.0428	6	6	6	6	0	0.122083	2.36809e-08	0.881528	1
0.04282	6	6	6	6	0	0.118194	2.65874e-10	0.875139	1
0.04284	6	6	6	6	0	0.118889	7.10034e-11	0.880694	1
0.04286	6	6	6	6	0	0.115972	7.98983e-11	0.881389	1
0.04288	6	6	6	6	0	0.111528	9.33252e-10	0.879306	1
0.0429	6	6	6	6	0	0.118056	1.45102e-08	0.87875	1
0.04292	6	6	6	6	0	0.121528	6.98778e-11	0.878611	1
0.04294	6	6	6	6	0	0.119861	1.2424e-09	0.884028	1
0.04296	6	6	6	6	0	0.116667	8.72147e-10	0.877778	1
0.04298	6	6	6	6	0	0.113889	9.31339e-10	0.878889	1
0.043	6	6	6	6	0	0.1125	8.3619e-09	0.884306	1
0.04302	6	6	6	6	0	0.120694	1.85699e-09	0.884722	1
0.04304	6	6	6	6	0	0.119167	1.00218e-11	0.87875	1
0.04306	6	6	6	6	0	0.107222	7.59015e-09	0.877917	1
0.04308	6	6	6	6	0	0.115139	2.71447e-09	0.88	1
0.0431	6	6	6	6	0	0.118194	1.47343e-11	0.880556	1
0.04312	6	6	6	6	0	0.117639	9.04919e-10	0.87875	1
0.04314	6	6	6	6	0	0.116111	2.35435e-09	0.875278	1
0.04316	6	6	6	6	0	0.119306	2.47437e-09	0.875	1
0.04318	6	6	6	6	0	0.117639	2.48178e-09	0.882222	1
0.0432	6	6	6	6	0	0.119028	3.05843e-09	0.884722	1
0.04322	6	6	6	6	0	0.117778	1.58173e-08	0.8775	1
0.04324	6	6	6	6	0	0.106667	7.83248e-11	0.868889	1
0.04326	6	6	6	6	0	0.111389	3.60453e-12	0.875	1
0.04328	6	6	6	6	0	0.107778	2.19915e-08	0.87625	1
0.0433	6	6	6	6	0	0.111667	3.86436e-09	0.878472	1
0.04332	6	6	6	6	0	0.116528	1.14999e-08	0.882361	1
0.04334	6	6	6	6	0	0.115833	4.51624e-09	0.877361	1
0.04336	6	6	6	6	0	0.113056	3.52483e-09	0.880694	1
0.04338	6	6	6	6	0	0.122222	2.21153e-10	0.8825	1
0.0434	6	6	6	6	0	0.112778	3.06198e-09	0.878889	1
0.04342	6	6	6	6	0	0.114167	9.98902e-11	0.888194	1
0.04344	6	6	6	6	0	0.115139	6.28441e-09	0.877917	1
0.04346	6	6	6	6	0	0.115833	1.46337e-08	0.878333	1
0.04348	6	6	6	6	0	0.117083	5.56621e-09	0.882917	1
0.0435	6	6	6	6	0	0.112222	9.89465e-09	0.882083	1
0.04352	6	6	6	6	0	0.120694	1.56116e-08	0.883611	1
0.04354	6	6	6	6	0	0.113472	8.16951e-09	0.880278	1
0.04356	6	6	6	6	0	0.109722	1.71048e-08	0.875972	1
0.04358	6	6	6	6	0	0.115833	1.8635e-10	0.873889	1
0.0436	6	6	6	6	0	0.119444	4.34865e-11	0.885833	1
0.04362	6	6	6	6	0	0.114722	3.32165e-09	0.877778	1
0.04364	6	6	6	6	0	0.117361	8.3288e-08	0.884861	1
0.04366	6	6	6	6	0	0.117639	1.18002e-09	0.878611	1
0.04368	6	6	6	6	0	0.110556	6.74195e-11	0.879167	1
0.0437	6	6	6	6	0	0.120833	3.51897e-09	0.879028	1
0.04372	6	6	6	6	0	0.114306	1.30876e-08	0.874861	1
0.04374	6	6	6	6	0	0.119167	8.82238e-12	0.881944	1
0.04376	6	6	6	6	0	0.11375	5.07745e-09	0.882639	1
0.04378	6	6	6	6	0	0.12125	8.06922e-08	0.879167	1
0.0438	6	6	6	6	0	0.114306	2.75083e-10	0.881806	1
0.04382	6	6	6	6	0	0.117361	7.71836e-09	0.882778	1
0.04384	6	6	6	6	0	0.111389	2.82869e-10	0.881111	1
0.04386	6	6	6	6	0	0.109583	1.10017e-11	0.883889	1
0.04388	6	6	6	6	0	0.113611	4.43381e-10	0.884028	1
0.0439	6	6	6	6	0	0.112083	5.53702e-11	0.879167	1
0.04392	6	6	6	6	0	0.119167	1.95569e-10	0.882778	1
0.04394	6	6	6	6	0	0.118611	6.68649e-09	0.875139	1
0.04396	6	6	6	6	0	0.106528	2.957e-08	0.878472	1
0.04398	6	6	6	6	0	0.107361	8.55886e-12	0.886667	1
0.044	6	6	6	6	0	0.106806	1.31024e-09	0.883472	1
0.04402	6	6	6	6	0	0.111111	6.81757e-10	0.886667	1
0.04404	6	6	6	6	0	0.1125	3.48834e-10	0.883889	1
0.04406	6	6	6	6	0	0.109167	2.85802e-08	0.888611	1
0.04408	6	6	6	6	0	0.103194	3.93951e-08	0.885972	1
0.0441	6	6	6	6	0	0.101944	1.67461e-09	0.874444	1
0.04412	6	6	6	6	0	0.103889	2.36774e-08	0.881389	1
0.04414	6	6	6	6	0	0.108194	3.43346e-10	0.883472	1
0.04416	6	6	6	6	0	0.117778	2.28309e-10	0.878611	1
0.04418	6	6	6	6	0	0.105556	8.10294e-14	0.893472	1
0.0442	6	6	6	6	0	0.107639	2.16826e-08	0.883472	1
0.04422	6	6	6	6	0	0.10375	7.04917e-09	0.879306	1
0.04424	6	6	6	6	0	0.110833	1.28895e-10	0.882639	1
0.04426	6	6	6	6	0	0.111944	9.77594e-10	0.886111	1
0.04428	6	6	6	6	0	0.116389	3.45421e-08	0.888889	1
0.0443	6	6	6	6	0	0.109306	7.47854e-09	0.882083	1
0.04432	6	6	6	6	0	0.110833	2.48301e-09	0.8825	1
0.04434	6	6	6	6	0	0.111667	2.41904e-11	0.884722	1
0.04436	6	6	6	6	0	0.108889	2.52642e-12	0.880694	1
0.04438	6	6	6	6	0	0.113472	7.31173e-08	0.881389	1
0.0444	6	6	6	6	0	0.110694	6.52699e-09	0.880833	1
0.04442	6	6	6	6	0	0.110833	5.97836e-11	0.884722	1
0.04444	6	6	6	6	0	0.109722	2.10677e-08	0.876528	1
0.04446	6	6	6	6	0	0.106806	3.981e-10	0.882917	1
0.04448	6	6	6	6	0	0.112222	6.48434e-11	0.885	1
0.0445	6	6	6	6	0	0.107083	7.40926e-10	0.885556	1
0.04452	6	6	6	6	0	0.109583	2.52441e-09	0.878056	1
0.04454	6	6	6	6	0	0.113889	5.07471e-09	0.882639	1
0.04456	6	6	6	6	0	0.106944	1.30902e-08	0.875694	1
0.04458	6	6	6	6	0	0.103194	3.29244e-08	0.886667	1
0.0446	6	6	6	6	0	0.10875	8.20008e-08	0.885694	1
0.04462	6	6	6	6	0	0.109444	1.13672e-09	0.882083	1
0.04464	6	6	6	6	0	0.115694	1.30806e-08	0.885833	1
0.04466	6	6	6	6	0	0.11125	5.45871e-11	0.878472	1
0.04468	6	6	6	6	0	0.114861	7.40707e-09	0.886111	1
0.0447	6	6	6	6	0	0.112083	2.26856e-08	0.881944	1
0.04472	6	6	6	6	0	0.111806	6.28612e-10	0.884722	1
0.04474	6	6	6	6	0	0.109306	9.37029e-09	0.889167	1
0.04476	6	6	6	6	0	0.103889	1.08466e-08	0.887778	1
0.04478	6	6	6	6	0	0.105694	1.71586e-10	0.882639	1
0.0448	6	6	6	6	0	0.110417	4.00507e-10	0.886944	1
0.04482	6	6	6	6	0	0.113333	7.66482e-12	0.884444	1
0.04484	6	6	6	6	0	0.103056	2.89284e-10	0.883194	1
0.04486	6	6	6	6	0	0.110694	6.23409e-12	0.883056	1
0.04488	6	6	6	6	0	0.1075	7.10128e-10	0.880972	1
0.0449	6	6	6	6	0	0.106389	1.58223e-10	0.8825	1
0.04492	6	6	6	6	0	0.108056	1.11183e-09	0.884583	1
0.04494	6	6	6	6	0	0.108889	2.30695e-09	0.883194	1
0.04496	6	6	6	6	0	0.109583	2.10894e-11	0.884444	1
0.04498	6	6	6	6	0	0.106389	2.67215e-08	0.8825	1
0.045	6	6	6	6	0	0.109583	4.81135e-11	0.882083	1
0.04502	6	6	6	6	0	0.10125	6.2295e-09	0.891389	1
0.04504	6	6	6	6	0	0.108194	2.28526e-08	0.886389	1
0.04506	6	6	6	6	0	0.105139	1.55459e-08	0.879306	1
0.04508	6	6	6	6	0	0.0995833	1.49378e-08	0.879722	1
0.0451	6	6	6	6	0	0.105972	3.69551e-09	0.881389	1
0.04512	6	6	6	6	0	0.110833	5.08973e-12	0.887917	1
0.04514	6	6	6	6	0	0.103611	6.05296e-09	0.882222	1
0.04516	6	6	6	6	0	0.103333	9.01382e-10	0.883889	1
0.04518	6	6	6	6	0	0.106667	4.16416e-08	0.882361	1
0.0452	6	6	6	6	0	0.09875	1.77505e-09	0.879722	1
0.04522	6	6	6	6	0	0.107083	4.57944e-09	0.890694	1
0.04524	6	6	6	6	0	0.0991667	2.35845e-08	0.887361	1
0.04526	6	6	6	6	0	0.104861	2.9132e-12	0.883472	1
0.04528	6	6	6	6	0	0.113056	3.45218e-08	0.887222	1
0.0453	6	6	6	6	0	0.102361	1.37919e-10	0.886944	1
0.04532	6	6	6	6	0	0.108056	4.50798e-10	0.880139	1
0.04534	6	6	6	6	0	0.105694	2.06489e-08	0.890139	1
0.04536	6	6	6	6	0	0.105556	1.24288e-12	0.890972	1
0.04538	6	6	6	6	0	0.107778	3.21333e-09	0.88375	1
0.0454	6	6	6	6	0	0.10375	1.0059e-09	0.884167	1
0.04542	6	6	6	6	0	0.1025	1.62531e-08	0.882083	1
0.04544	6	6	6	6	0	0.0991667	4.35108e-09	0.885	1
0.04546	6	6	6	6	0	0.104722	2.40338e-12	0.8875	1
0.04548	6	6	6	6	0	0.105694	3.76022e-10	0.879306	1
0.0455	6	6	6	6	0	0.104028	1.86587e-10	0.885139	1
0.04552	6	6	6	6	0	0.108333	7.67722e-11	0.884722	1
0.04554	6	6	6	6	0	0.105556	2.76287e-09	0.891389	1
0.04556	6	6	6	6	0	0.104583	1.46874e-10	0.884167	1
0.04558	6	6	6	6	0	0.0975	1.43797e-09	0.886389	1
0.0456	6	6	6	6	0	0.101944	1.79974e-09	0.889306	1
0.04562	6	6	6	6	0	0.101528	2.84298e-08	0.883056	1
0.04564	6	6	6	6	0	0.104167	7.43113e-10	0.884722	1
0.04566	6	6	6	6	0	0.10125	3.06812e-09	0.876389	1
0.04568	6	6	6	6	0	0.106389	3.94916e-11	0.892778	1
0.0457	6	6	6	6	0	0.0991667	3.67193e-11	0.894444	1
0.04572	6	6	6	6	0	0.0945833	1.16458e-10	0.887639	1
0.04574	6	6	6	6	0	0.100417	1.16723e-08	0.883194	1
0.04576	6	6	6	6	0	0.107222	7.39237e-11	0.888889	1
0.04578	6	6	6	6	0	0.10375	1.17511e-08	0.88375	1
0.0458	6	6	6	6	0	0.102361	5.92821e-08	0.884861	1
0.04582	6	6	6	6	0	0.108611	6.69522e-09	0.886528	1
0.04584	6	6	6	6	0	0.0990278	2.39314e-09	0.878056	1
0.04586	6	6	6	6	0	0.106528	2.05084e-09	0.888333	1
0.04588	6	6	6	6	0	0.105972	1.0931e-09	0.885	1
0.0459	6	6	6	6	0	0.101667	6.6785e-12	0.887639	1
0.04592	6	6	6	6	0	0.09875	1.08028e-10	0.887083	1
0.04594	6	6	6	6	0	0.100972	3.90537e-11	0.878194	1
0.04596	6	6	6	6	0	0.103611	2.36166e-08	0.885556	1
0.04598	6	6	6	6	0	0.101944	7.16011e-12	0.887083	1
0.046	6	6	6	6	0	0.100139	2.38945e-08	0.884167	1
0.04602	6	6	6	6	0	0.0988889	8.48936e-09	0.883611	1
0.04604	6	6	6	6	0	0.0968056	8.69956e-09	0.884444	1
0.04606	6	6	6	6	0	0.0990278	1.50634e-08	0.877917	1
0.04608	6	6	6	6	0	0.100417	7.54488e-11	0.886111	1
0.0461	6	6	6	6	0	0.0975	5.76611e-09	0.884722	1
0.04612	6	6	6	6	0	0.0979167	1.05575e-09	0.886111	1
0.04614	6	6	6	6	0	0.0988889	2.22864e-11	0.885833	1
0.04616	6	6	6	6	0	0.0956944	2.7066e-10	0.884444	1
0.04618	6	6	6	6	0	0.10125	3.23435e-09	0.886389	1
0.0462	6	6	6	6	0	0.105694	4.72775e-10	0.891944	1
0.04622	6	6	6	6	0	0.0973611	9.87679e-12	0.883611	1
0.04624	6	6	6	6	0	0.104167	1.60353e-10	0.884306	1
0.04626	6	6	6	6	0	0.0956944	3.59542e-11	0.884167	1
0.04628	6	6	6	6	0	0.0956944	1.85838e-11	0.879167	1
0.0463	6	6	6	6	0	0.100694	5.81898e-12	0.89125	1
0.04632	6	6	6	6	0	0.103889	5.96715e-13	0.880972	1
0.04634	6	6	6	6	0	0.100556	1.59999e-10	0.889444	1
0.04636	6	6	6	6	0	0.0969444	3.09176e-08	0.885139	1
0.04638	6	6	6	6	0	0.103333	1.11146e-10	0.886389	1
0.0464	6	6	6	6	0	0.100278	1.40238e-09	0.884444	1
0.04642	6	6	6	6	0	0.103333	9.07432e-11	0.88875	1
0.04644	6	6	6	6	0	0.10375	3.52859e-11	0.888611	1
0.04646	6	6	6	6	0	0.0979167	2.69816e-12	0.884583	1
0.04648	6	6	6	6	0	0.0965278	6.10805e-10	0.8875	1
0.0465	6	6	6	6	0	0.103056	8.39944e-11	0.888889	1
0.04652	6	6	6	6	0	0.0993056	4.66669e-10	0.890417	1
0.04654	6	6	6	6	0	0.0968056	1.19863e-09	0.885417	1
0.04656	6	6	6	6	0	0.0997222	1.69067e-11	0.882083	1
0.04658	6	6	6	6	0	0.105278	3.36463e-09	0.89125	1
0.0466	6	6	6	6	0	0.101667	2.29098e-08	0.885556	1
0.04662	6	6	6	6	0	0.0973611	6.7843e-08	0.888611	1
0.04664	6	6	6	6	0	0.0990278	1.61285e-10	0.887778	1
0.04666	6	6	6	6	0	0.0938889	2.9848e-11	0.8875	1
0.04668	6	6	6	6	0	0.100278	1.32576e-12	0.886806	1
