p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0.07414	14	140	132.277	140	26.0022	0.103889	7.09402e-11	0.999861	1
0.07416	14	140	132.43	140	25.4441	0.106528	1.23535e-09	0.999861	1
0.07418	14	140	131.565	140	26.9156	0.115833	4.71916e-10	0.999861	1
0.0742	14	140	131.923	140	25.9983	0.115556	9.24382e-09	1	1
0.07422	14	140	132.37	140	25.4737	0.104306	5.94819e-10	0.999861	1
0.07424	14	140	132.047	140	26.3453	0.109583	5.88062e-09	0.999722	1
0.07426	14	140	132.648	140	25.3043	0.0991667	1.47253e-09	0.999861	1
0.07428	14	140	132.44	140	25.6446	0.10375	8.39799e-10	1	1
0.0743	14	140	132.401	140	25.3727	0.105556	1.71535e-10	0.999583	1
0.07432	14	140	132.084	140	25.9542	0.108472	1.19938e-09	0.999722	1
0.07434	14	140	132.09	140	26.2671	0.106111	1.21728e-08	0.999722	1
0.07436	14	140	132.366	140	25.4939	0.107361	3.74176e-09	0.999444	1
0.07438	14	140	132.043	140	25.7315	0.111944	1.89204e-10	0.999583	1
0.0744	14	140	132.981	140	24.5577	0.0963889	2.88806e-09	0.999861	1
0.07442	14	140	132.384	140	25.7281	0.103333	4.7403e-10	0.999861	1
0.07444	14	140	132.667	140	24.9971	0.105417	4.62243e-09	0.999583	1
0.07446	14	140	132.71	140	24.8842	0.104444	2.78935e-11	0.999583	1
0.07448	14	140	132.055	140	25.9647	0.11	1.99379e-11	0.999722	1
0.0745	14	140	132.489	140	25.2488	0.107083	1.12862e-08	0.999583	1
0.07452	14	140	132.574	140	25.0903	0.105694	5.99155e-10	0.999722	1
0.07454	14	140	132.423	140	25.2538	0.109444	1.22237e-08	0.999444	1
0.07456	14	140	132.265	140	25.7314	0.106667	1.61925e-08	0.999722	1
0.07458	14	140	132.354	140	25.7655	0.103889	5.19649e-09	0.999444	1
0.0746	14	140	132.24	140	25.6671	0.109861	4.66261e-09	0.999722	1
0.07462	14	140	131.925	140	26.4612	0.111944	5.89829e-10	1	1
0.07464	14	140	132.837	140	24.7372	0.100833	2.57574e-10	1	1
0.07466	14	140	132.638	140	25.1	0.0998611	2.63335e-11	0.999583	1
0.07468	14	140	132.848	140	24.7164	0.100417	3.89077e-11	0.999444	1
0.0747	14	140	132.85	140	24.6237	0.101806	7.99709e-11	0.999444	1
0.07472	14	140	132.213	140	26.2047	0.105833	3.65055e-10	0.999861	1
0.07474	14	140	132.389	140	25.3112	0.108611	1.60941e-11	0.999861	1
0.07476	14	140	133.142	140	24.0193	0.101528	4.0859e-08	0.999722	1
0.07478	14	140	132.156	140	25.8663	0.1075	2.56905e-08	0.999722	1
0.0748	14	140	132.179	140	25.7267	0.110139	9.28478e-09	1	1
0.07482	14	140	132.421	140	25.6177	0.104306	5.29918e-08	0.999583	1
0.07484	14	140	132.483	140	25.2691	0.103333	1.87271e-09	1	1
0.07486	14	140	132.456	140	25.2589	0.106389	1.22174e-09	1	1
0.07488	14	140	132.8	140	24.7875	0.103056	8.76801e-09	1	1
0.0749	14	140	132.656	140	25.0785	0.104861	1.35954e-11	0.999861	1
0.07492	14	140	132.531	140	25.4461	0.103056	1.6232e-11	0.999861	1
0.07494	14	140	132.71	140	24.8108	0.103889	2.90418e-09	0.999722	1
0.07496	14	140	132.926	140	24.1643	0.104167	4.3225e-08	0.999583	1
0.07498	14	140	132.864	140	24.9783	0.0997222	8.06724e-11	0.999861	1
0.075	14	140	132.763	140	24.9306	0.0991667	2.68451e-09	0.999861	1
0.07502	14	140	132.259	140	25.6241	0.106389	2.18136e-09	0.999861	1
0.07504	14	140	132.389	140	25.6658	0.106389	2.10176e-09	0.999722	1
0.07506	14	140	133.136	140	24.2146	0.0966667	1.42725e-11	0.999861	1
0.07508	14	140	132.609	140	25.1364	0.104167	2.18814e-09	0.999722	1
0.0751	14	140	132.623	140	25.1388	0.104306	4.95167e-10	0.999861	1
0.07512	14	140	132.909	140	24.593	0.100694	1.59265e-11	0.999583	1
