p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0.04748	6	6	6	6	0	0.0931944	2.41076e-11	0.891528	1
0.0475	6	6	6	6	0	0.1	2.41727e-08	0.885139	1
0.04752	6	6	6	6	0	0.0984722	9.35309e-11	0.887361	1
0.04754	6	6	6	6	0	0.0945833	1.50086e-08	0.89	1
0.04756	6	6	6	6	0	0.0916667	1.18528e-09	0.879861	1
0.04758	6	6	6	6	0	0.0986111	1.53766e-09	0.879722	1
0.0476	6	6	6	6	0	0.0966667	1.35681e-08	0.891944	1
0.04762	6	6	6	6	0	0.0990278	7.49691e-12	0.890417	1
0.04764	6	6	6	6	0	0.0983333	7.49199e-09	0.882083	1
0.04766	6	6	6	6	0	0.0952778	7.88978e-09	0.889722	1
0.04768	6	6	6	6	0	0.102361	2.50878e-09	0.883889	1
0.0477	6	6	6	6	0	0.0902778	1.14861e-08	0.888472	1
0.04772	6	6	6	6	0	0.0920833	6.04427e-09	0.888056	1
0.04774	6	6	6	6	0	0.0940278	3.11747e-08	0.885694	1
0.04776	6	6	6	6	0	0.0965278	2.26599e-08	0.895556	1
0.04778	6	6	6	6	0	0.0904167	1.80741e-09	0.884722	1
0.0478	6	6	6	6	0	0.1	3.03585e-09	0.886667	1
0.04782	6	6	6	6	0	0.0961111	4.92872e-13	0.885694	1
0.04784	6	6	6	6	0	0.0956944	2.79652e-12	0.888056	1
0.04786	6	6	6	6	0	0.100139	6.60324e-08	0.885694	1
0.04788	6	6	6	6	0	0.0975	2.80197e-09	0.891111	1
0.0479	6	6	6	6	0	0.0897222	1.83368e-12	0.892778	1
0.04792	6	6	6	6	0	0.0979167	2.12502e-11	0.889861	1
0.04794	6	6	6	6	0	0.0986111	3.48946e-09	0.888333	1
0.04796	6	6	6	6	0	0.0920833	1.96411e-08	0.8825	1
0.04798	6	6	6	6	0	0.0901389	1.19787e-10	0.890139	1
0.048	6	6	6	6	0	0.0965278	3.37599e-08	0.89125	1
0.04802	6	6	6	6	0	0.0927778	1.43334e-08	0.885833	1
0.04804	6	6	6	6	0	0.0938889	3.86907e-08	0.889444	1
0.04806	6	6	6	6	0	0.0972222	1.25431e-11	0.889583	1
0.04808	6	6	6	6	0	0.0930556	1.99729e-10	0.886944	1
0.0481	6	6	6	6	0	0.09625	1.45717e-09	0.889167	1
0.04812	6	6	6	6	0	0.0980556	2.44095e-12	0.892361	1
0.04814	6	6	6	6	0	0.0943056	2.46065e-12	0.885694	1
0.04816	6	6	6	6	0	0.0993056	3.17194e-09	0.891111	1
0.04818	6	6	6	6	0	0.0866667	3.68039e-12	0.884028	1
0.0482	6	6	6	6	0	0.0979167	1.47437e-08	0.890556	1
0.04822	6	6	6	6	0	0.0977778	3.01113e-12	0.891806	1
0.04824	6	6	6	6	0	0.09	1.66438e-08	0.890694	1
0.04826	6	6	6	6	0	0.0936111	1.55936e-08	0.886806	1
0.04828	6	6	6	6	0	0.0930556	1.68942e-08	0.888333	1
0.0483	6	6	6	6	0	0.0925	1.13844e-09	0.888889	1
0.04832	6	6	6	6	0	0.0905556	1.41044e-08	0.890139	1
0.04834	6	6	6	6	0	0.0941667	6.76233e-09	0.892222	1
0.04836	6	6	6	6	0	0.0938889	3.64005e-08	0.889861	1
0.04838	6	6	6	6	0	0.0922222	1.05592e-09	0.893889	1
0.0484	6	6	6	6	0	0.0920833	4.58064e-08	0.890972	1
0.04842	6	6	6	6	0	0.0904167	7.7213e-09	0.885972	1
0.04844	6	6	6	6	0	0.0883333	4.16777e-08	0.889167	1
0.04846	6	6	6	6	0	0.0929167	1.79707e-09	0.886528	1
0.04848	6	6	6	6	0	0.0893056	8.38125e-10	0.891389	1
0.0485	6	6	6	6	0	0.0931944	4.22323e-08	0.888194	1
0.04852	6	6	6	6	0	0.0981944	1.22867e-10	0.893472	1
0.04854	6	6	6	6	0	0.0929167	2.96925e-11	0.879444	1
0.04856	6	6	6	6	0	0.0919444	4.07274e-11	0.891111	1
0.04858	6	6	6	6	0	0.09375	4.71885e-09	0.886944	1
0.0486	6	6	6	6	0	0.0918056	7.38698e-08	0.891806	1
0.04862	6	6	6	6	0	0.0901389	3.06329e-09	0.884583	1
0.04864	6	6	6	6	0	0.0906944	2.82323e-11	0.886528	1
0.04866	6	6	6	6	0	0.0919444	2.95171e-09	0.887778	1
0.04868	6	6	6	6	0	0.095	6.08331e-11	0.893333	1
0.0487	6	6	6	6	0	0.0901389	2.62655e-10	0.884444	1
0.04872	6	6	6	6	0	0.0898611	3.37003e-11	0.888889	1
0.04874	6	6	6	6	0	0.0968056	4.44476e-08	0.888889	1
0.04876	6	6	6	6	0	0.0931944	2.23228e-09	0.888056	1
0.04878	6	6	6	6	0	0.0918056	3.90021e-11	0.892222	1
0.0488	6	6	6	6	0	0.0870833	7.91554e-09	0.894861	1
0.04882	6	6	6	6	0	0.0876389	7.76763e-10	0.885	1
0.04884	6	6	6	6	0	0.0884722	4.12975e-08	0.886389	1
0.04886	6	6	6	6	0	0.09	8.60386e-12	0.885694	1
0.04888	6	6	6	6	0	0.0945833	1.18354e-10	0.893472	1
0.0489	6	6	6	6	0	0.085	3.49922e-11	0.884861	1
0.04892	6	6	6	6	0	0.0918056	3.08816e-10	0.884861	1
0.04894	6	6	6	6	0	0.0884722	3.15913e-09	0.887083	1
0.04896	6	6	6	6	0	0.0926389	2.21509e-07	0.889583	1
0.04898	6	6	6	6	0	0.0893056	1.3442e-08	0.891806	1
0.049	6	6	6	6	0	0.08625	7.89616e-10	0.882917	1
0.04902	6	6	6	6	0	0.0943056	8.57758e-09	0.883333	1
0.04904	6	6	6	6	0	0.0872222	3.57866e-11	0.892917	1
0.04906	6	6	6	6	0	0.0913889	6.66372e-11	0.899583	1
0.04908	6	6	6	6	0	0.0901389	6.49138e-09	0.889444	1
0.0491	6	6	6	6	0	0.0888889	1.86771e-08	0.882083	1
0.04912	6	6	6	6	0	0.0870833	7.92526e-12	0.880417	1
0.04914	6	6	6	6	0	0.0904167	2.2741e-13	0.8825	1
0.04916	6	6	6	6	0	0.0865278	1.0968e-08	0.892917	1
0.04918	6	6	6	6	0	0.0845833	7.07921e-08	0.892639	1
0.0492	6	6	6	6	0	0.0883333	2.03147e-10	0.883472	1
0.04922	6	6	6	6	0	0.0919444	2.68925e-10	0.890417	1
0.04924	6	6	6	6	0	0.0869444	3.25411e-08	0.889167	1
0.04926	6	6	6	6	0	0.0890278	5.63966e-10	0.890139	1
0.04928	6	6	6	6	0	0.0847222	1.16066e-09	0.890139	1
0.0493	6	6	6	6	0	0.0930556	7.92694e-11	0.895139	1
0.04932	6	6	6	6	0	0.0915278	3.1252e-08	0.892083	1
0.04934	6	6	6	6	0	0.0851389	2.1316e-08	0.890556	1
0.04936	6	6	6	6	0	0.0926389	2.73716e-10	0.897222	1
0.04938	6	6	6	6	0	0.0840278	1.41332e-08	0.888472	1
0.0494	6	6	6	6	0	0.0893056	1.67834e-08	0.887639	1
0.04942	6	6	6	6	0	0.0790278	4.32314e-10	0.890556	1
0.04944	6	6	6	6	0	0.0847222	1.33167e-08	0.890833	1
0.04946	6	6	6	6	0	0.0854167	5.76244e-09	0.888194	1
0.04948	6	6	6	6	0	0.0904167	1.0556e-08	0.890278	1
0.0495	6	6	6	6	0	0.0908333	3.17966e-11	0.892361	1
0.04952	6	6	6	6	0	0.0872222	2.49356e-11	0.894861	1
0.04954	6	6	6	6	0	0.0894444	1.23724e-10	0.891528	1
0.04956	6	6	6	6	0	0.0856944	4.6626e-08	0.887222	1
0.04958	6	6	6	6	0	0.0854167	1.2633e-09	0.889444	1
0.0496	6	6	6	6	0	0.0841667	3.0048e-08	0.890139	1
0.04962	6	6	6	6	0	0.0895833	8.1424e-10	0.890833	1
0.04964	6	6	6	6	0	0.0861111	1.83828e-11	0.891806	1
0.04966	6	6	6	6	0	0.0902778	8.3877e-11	0.8925	1
0.04968	6	6	6	6	0	0.0820833	1.1926e-11	0.891806	1
0.0497	6	6	6	6	0	0.0869444	4.24272e-11	0.88875	1
0.04972	6	6	6	6	0	0.0873611	1.9307e-08	0.887361	1
0.04974	6	6	6	6	0	0.0830556	3.05238e-14	0.88875	1
0.04976	6	6	6	6	0	0.0804167	3.10815e-08	0.891944	1
0.04978	6	6	6	6	0	0.0872222	1.2237e-08	0.890694	1
0.0498	6	6	6	6	0	0.0888889	1.2144e-10	0.886944	1
0.04982	6	6	6	6	0	0.0881944	6.04759e-09	0.893333	1
0.04984	6	6	6	6	0	0.0830556	1.86625e-12	0.886667	1
0.04986	6	6	6	6	0	0.0808333	2.43499e-08	0.887361	1
0.04988	6	6	6	6	0	0.0848611	6.25671e-11	0.885417	1
0.0499	6	6	6	6	0	0.0841667	4.31495e-11	0.892778	1
0.04992	6	6	6	6	0	0.0866667	8.80352e-09	0.896111	1
0.04994	6	6	6	6	0	0.085	1.39495e-11	0.890278	1
0.04996	6	6	6	6	0	0.0875	4.6348e-12	0.888056	1
0.04998	6	6	6	6	0	0.0870833	9.23456e-09	0.891528	1
0.05	6	6	6	6	0	0.0836111	3.87878e-08	0.892778	1
0.05002	6	6	6	6	0	0.0829167	5.57399e-09	0.886389	1
0.05004	6	6	6	6	0	0.0786111	2.54615e-08	0.888333	1
0.05006	6	6	6	6	0	0.0906944	1.57234e-08	0.897361	1
0.05008	6	6	6	6	0	0.0820833	1.64035e-11	0.89125	1
0.0501	6	6	6	6	0	0.0816667	6.52209e-12	0.895694	1
0.05012	6	6	6	6	0	0.0915278	5.90004e-08	0.888889	1
0.05014	6	6	6	6	0	0.0801389	1.5271e-08	0.885833	1
0.05016	6	6	6	6	0	0.07875	4.24761e-11	0.890833	1
0.05018	6	6	6	6	0	0.0802778	3.45561e-08	0.885556	1
0.0502	6	6	6	6	0	0.0791667	2.21324e-09	0.889861	1
0.05022	6	6	6	6	0	0.0795833	4.48969e-10	0.895	1
0.05024	6	6	6	6	0	0.0844444	1.23067e-08	0.889444	1
0.05026	6	6	6	6	0	0.0808333	4.21815e-08	0.885417	1
0.05028	6	6	6	6	0	0.0869444	1.74918e-10	0.895556	1
0.0503	6	6	6	6	0	0.0861111	1.71871e-09	0.888611	1
0.05032	6	6	6	6	0	0.0879167	5.48093e-11	0.8875	1
0.05034	6	6	6	6	0	0.0851389	9.12086e-10	0.888611	1
0.05036	6	6	6	6	0	0.0858333	4.09307e-09	0.898333	1
0.05038	6	6	6	6	0	0.0822222	4.45395e-12	0.892361	1
0.0504	6	6	6	6	0	0.0759722	2.40041e-08	0.894444	1
0.05042	6	6	6	6	0	0.0759722	6.45294e-09	0.897083	1
0.05044	6	6	6	6	0	0.0811111	1.6327e-08	0.895972	1
0.05046	6	6	6	6	0	0.0804167	2.16993e-08	0.895	1
0.05048	6	6	6	6	0	0.0869444	6.7837e-11	0.888472	1
0.0505	6	6	6	6	0	0.0881944	2.33672e-12	0.894167	1
0.05052	6	6	6	6	0	0.0830556	9.96635e-11	0.893194	1
0.05054	6	6	6	6	0	0.0838889	2.88052e-08	0.897639	1
0.05056	6	6	6	6	0	0.0831944	1.94421e-10	0.896806	1
0.05058	6	6	6	6	0	0.0854167	7.89601e-11	0.884306	1
0.0506	6	6	6	6	0	0.0876389	6.88157e-10	0.893333	1
0.05062	6	6	6	6	0	0.0802778	4.20298e-08	0.891111	1
0.05064	6	6	6	6	0	0.0845833	6.67131e-10	0.886944	1
0.05066	6	6	6	6	0	0.0869444	5.27951e-10	0.890417	1
0.05068	6	6	6	6	0	0.0801389	3.34278e-08	0.893889	1
0.0507	6	6	6	6	0	0.0836111	3.44987e-13	0.895139	1
0.05072	6	6	6	6	0	0.0873611	1.50591e-08	0.88875	1
0.05074	6	6	6	6	0	0.0797222	2.5539e-10	0.895139	1
0.05076	6	6	6	6	0	0.0801389	9.18005e-09	0.894444	1
0.05078	6	6	6	6	0	0.0877778	4.10015e-10	0.887778	1
0.0508	6	6	6	6	0	0.0813889	5.20401e-09	0.886667	1
0.05082	6	6	6	6	0	0.0815278	7.45523e-11	0.889306	1
0.05084	6	6	6	6	0	0.0813889	2.03908e-09	0.899861	1
0.05086	6	6	6	6	0	0.0801389	4.12114e-13	0.889167	1
0.05088	6	6	6	6	0	0.0808333	1.04457e-08	0.896944	1
0.0509	6	6	6	6	0	0.0805556	2.4479e-08	0.896389	1
0.05092	6	6	6	6	0	0.08375	5.23417e-09	0.896389	1
0.05094	6	6	6	6	0	0.0811111	1.72633e-10	0.892222	1
0.05096	6	6	6	6	0	0.0794444	2.39576e-08	0.890694	1
0.05098	6	6	6	6	0	0.0830556	1.3901e-07	0.897083	1
0.051	6	6	6	6	0	0.0829167	1.88479e-08	0.888333	1
0.05102	6	6	6	6	0	0.0793056	3.14469e-08	0.892222	1
0.05104	6	6	6	6	0	0.0784722	4.20272e-08	0.896389	1
0.05106	6	6	6	6	0	0.0776389	4.92384e-11	0.896806	1
0.05108	6	6	6	6	0	0.0755556	3.72353e-09	0.889583	1
0.0511	6	6	6	6	0	0.0845833	2.47698e-12	0.897639	1
0.05112	6	6	6	6	0	0.0805556	1.39418e-12	0.899583	1
0.05114	6	6	6	6	0	0.0776389	2.43525e-08	0.888472	1
0.05116	6	6	6	6	0	0.0858333	1.17652e-08	0.896111	1
0.05118	6	6	6	6	0	0.0766667	2.4152e-11	0.894722	1
0.0512	6	6	6	6	0	0.0793056	5.96e-09	0.892222	1
0.05122	6	6	6	6	0	0.0840278	1.06351e-08	0.895694	1
0.05124	6	6	6	6	0	0.0809722	2.07621e-09	0.895	1
0.05126	6	6	6	6	0	0.0830556	3.84855e-12	0.89125	1
0.05128	6	6	6	6	0	0.0784722	2.39138e-09	0.892361	1
0.0513	6	6	6	6	0	0.0773611	1.09475e-08	0.895	1
0.05132	6	6	6	6	0	0.0816667	1.22879e-08	0.895694	1
0.05134	6	6	6	6	0	0.0805556	2.64776e-09	0.890833	1
0.05136	6	6	6	6	0	0.0765278	2.80912e-09	0.885972	1
0.05138	6	6	6	6	0	0.0852778	1.02367e-09	0.899306	1
0.0514	6	6	6	6	0	0.0831944	1.87694e-08	0.893333	1
0.05142	6	6	6	6	0	0.0813889	1.35376e-12	0.891528	1
0.05144	6	6	6	6	0	0.08125	2.14848e-11	0.889722	1
0.05146	6	6	6	6	0	0.0740278	6.76936e-11	0.891806	1
0.05148	6	6	6	6	0	0.0755556	4.04676e-12	0.890833	1
0.0515	6	6	6	6	0	0.0780556	7.57334e-09	0.894444	1
0.05152	6	6	6	6	0	0.0831944	8.1659e-09	0.8975	1
0.05154	6	6	6	6	0	0.0813889	3.35701e-11	0.894722	1
0.05156	6	6	6	6	0	0.0805556	1.22946e-08	0.898194	1
0.05158	6	6	6	6	0	0.0790278	4.96371e-11	0.898889	1
0.0516	6	6	6	6	0	0.0780556	1.76732e-12	0.8975	1
0.05162	6	6	6	6	0	0.0791667	3.1997e-09	0.892222	1
0.05164	6	6	6	6	0	0.0827778	1.42922e-09	0.900278	1
0.05166	6	6	6	6	0	0.0751389	3.69112e-09	0.897222	1
0.05168	6	6	6	6	0	0.0780556	6.72941e-10	0.890833	1
0.0517	6	6	6	6	0	0.0780556	1.67247e-09	0.898333	1
0.05172	6	6	6	6	0	0.0798611	2.78378e-13	0.892222	1
0.05174	6	6	6	6	0	0.07875	1.92653e-08	0.894028	1
0.05176	6	6	6	6	0	0.0806944	6.40412e-08	0.898194	1
0.05178	6	6	6	6	0	0.0776389	6.13412e-09	0.888056	1
0.0518	6	6	6	6	0	0.0759722	2.88135e-09	0.892083	1
0.05182	6	6	6	6	0	0.0752778	4.20656e-12	0.896944	1
0.05184	6	6	6	6	0	0.0773611	1.71051e-10	0.896667	1
0.05186	6	6	6	6	0	0.0754167	1.03764e-09	0.897083	1
0.05188	6	6	6	6	0	0.0801389	2.52029e-08	0.892222	1
0.0519	6	6	6	6	0	0.0763889	1.49691e-11	0.900694	1
0.05192	6	6	6	6	0	0.0730556	1.84848e-12	0.896389	1
0.05194	6	6	6	6	0	0.0713889	6.06677e-10	0.8925	1
0.05196	6	6	6	6	0	0.0802778	3.59776e-09	0.900417	1
0.05198	6	6	6	6	0	0.0755556	1.88792e-08	0.898889	1
0.052	6	6	6	6	0	0.0775	4.63569e-08	0.89375	1
0.05202	6	6	6	6	0	0.0720833	1.81273e-09	0.904306	1
0.05204	6	6	6	6	0	0.0766667	4.55449e-09	0.896806	1
0.05206	6	6	6	6	0	0.0825	1.4461e-11	0.89875	1
0.05208	6	6	6	6	0	0.0798611	2.5948e-09	0.889583	1
0.0521	6	6	6	6	0	0.0751389	9.06533e-10	0.894306	1
0.05212	6	6	6	6	0	0.0776389	2.90178e-08	0.900417	1
0.05214	6	6	6	6	0	0.0794444	7.00758e-10	0.893056	1
0.05216	6	6	6	6	0	0.0708333	3.41617e-08	0.900417	1
0.05218	6	6	6	6	0	0.0677778	1.24789e-11	0.893889	1
0.0522	6	6	6	6	0	0.0716667	2.64251e-08	0.8975	1
0.05222	6	6	6	6	0	0.0786111	1.61845e-11	0.896667	1
0.05224	6	6	6	6	0	0.0815278	1.28643e-10	0.895	1
0.05226	6	6	6	6	0	0.07875	2.0012e-09	0.900694	1
0.05228	6	6	6	6	0	0.0765278	3.35489e-09	0.897222	1
0.0523	6	6	6	6	0	0.0798611	1.07745e-11	0.897222	1
0.05232	6	6	6	6	0	0.0759722	1.75556e-08	0.897361	1
0.05234	6	6	6	6	0	0.07625	2.20891e-12	0.903056	1
0.05236	6	6	6	6	0	0.0754167	2.53877e-10	0.9	1
0.05238	6	6	6	6	0	0.0745833	2.04439e-08	0.896806	1
0.0524	6	6	6	6	0	0.0743056	2.29549e-08	0.894306	1
0.05242	6	6	6	6	0	0.0761111	6.90836e-11	0.895694	1
0.05244	6	6	6	6	0	0.0758333	1.65508e-09	0.895972	1
0.05246	6	6	6	6	0	0.0783333	1.3515e-11	0.896667	1
0.05248	6	6	6	6	0	0.0741667	2.26871e-11	0.902222	1
0.0525	6	6	6	6	0	0.0688889	6.61864e-12	0.895	1
0.05252	6	6	6	6	0	0.0808333	1.09711e-11	0.902361	1
0.05254	6	6	6	6	0	0.07375	2.42415e-08	0.8975	1
0.05256	6	6	6	6	0	0.0722222	2.88731e-08	0.897222	1
0.05258	6	6	6	6	0	0.0725	3.96265e-09	0.896944	1
0.0526	6	6	6	6	0	0.0720833	2.02377e-09	0.899861	1
0.05262	6	6	6	6	0	0.0791667	1.00168e-08	0.896806	1
0.05264	6	6	6	6	0	0.0666667	1.41204e-09	0.890417	1
0.05266	6	6	6	6	0	0.0709722	2.29664e-09	0.895417	1
0.05268	6	6	6	6	0	0.0705556	9.95138e-10	0.897778	1
0.0527	6	6	6	6	0	0.0773611	3.14022e-12	0.899722	1
0.05272	6	6	6	6	0	0.0766667	1.61826e-08	0.896944	1
0.05274	6	6	6	6	0	0.0743056	8.82957e-09	0.901944	1
0.05276	6	6	6	6	0	0.0688889	4.90004e-08	0.895417	1
0.05278	6	6	6	6	0	0.0684722	6.83554e-10	0.902361	1
0.0528	6	6	6	6	0	0.0752778	3.4853e-09	0.898889	1
0.05282	6	6	6	6	0	0.0731944	1.3945e-08	0.901944	1
0.05284	6	6	6	6	0	0.0680556	2.55048e-08	0.895556	1
0.05286	6	6	6	6	0	0.0655556	6.30427e-09	0.895833	1
0.05288	6	6	6	6	0	0.0727778	8.80464e-12	0.89625	1
0.0529	6	6	6	6	0	0.0733333	3.15587e-09	0.9	1
0.05292	6	6	6	6	0	0.0777778	2.00998e-09	0.899444	1
0.05294	6	6	6	6	0	0.0759722	1.63308e-08	0.896111	1
0.05296	6	6	6	6	0	0.0705556	3.51884e-09	0.899444	1
0.05298	6	6	6	6	0	0.0661111	2.72698e-09	0.897778	1
0.053	6	6	6	6	0	0.0722222	6.75846e-09	0.902361	1
0.05302	6	6	6	6	0	0.0711111	9.13508e-12	0.891111	1
0.05304	6	6	6	6	0	0.0747222	4.50689e-09	0.895972	1
0.05306	6	6	6	6	0	0.0747222	1.43866e-08	0.890278	1
0.05308	6	6	6	6	0	0.0758333	9.29055e-09	0.893056	1
0.0531	6	6	6	6	0	0.0683333	5.66262e-10	0.896667	1
0.05312	6	6	6	6	0	0.0725	2.0633e-09	0.897778	1
0.05314	6	6	6	6	0	0.0734722	1.38832e-11	0.899167	1
0.05316	6	6	6	6	0	0.07375	2.59119e-08	0.890833	1
0.05318	6	6	6	6	0	0.0768056	3.13012e-11	0.895417	1
0.0532	6	6	6	6	0	0.0759722	8.59377e-12	0.901667	1
0.05322	6	6	6	6	0	0.0701389	1.66824e-08	0.895694	1
0.05324	6	6	6	6	0	0.0730556	6.47518e-11	0.894861	1
0.05326	6	6	6	6	0	0.0720833	1.74748e-09	0.901806	1
0.05328	6	6	6	6	0	0.0731944	3.9827e-11	0.9	1
0.0533	6	6	6	6	0	0.0688889	5.01893e-08	0.903194	1
0.05332	6	6	6	6	0	0.0763889	2.64623e-08	0.90125	1
0.05334	6	6	6	6	0	0.0708333	3.78445e-10	0.903611	1
0.05336	6	6	6	6	0	0.0720833	4.81495e-08	0.897639	1
0.05338	6	6	6	6	0	0.0748611	6.10369e-08	0.901389	1
0.0534	6	6	6	6	0	0.0784722	4.40417e-09	0.896111	1
0.05342	6	6	6	6	0	0.0704167	1.64836e-11	0.896944	1
0.05344	6	6	6	6	0	0.0733333	2.72793e-11	0.899722	1
0.05346	6	6	6	6	0	0.0770833	5.60186e-10	0.899444	1
0.05348	6	6	6	6	0	0.0725	4.21166e-09	0.901111	1
0.0535	6	6	6	6	0	0.0704167	3.1375e-11	0.896528	1
0.05352	6	6	6	6	0	0.0715278	6.33972e-10	0.898889	1
0.05354	6	6	6	6	0	0.0759722	9.19805e-09	0.900278	1
0.05356	6	6	6	6	0	0.0704167	8.06199e-12	0.895972	1
0.05358	6	6	6	6	0	0.0661111	4.55858e-12	0.902778	1
0.0536	6	6	6	6	0	0.0711111	1.50713e-11	0.903889	1
0.05362	6	6	6	6	0	0.0723611	4.34613e-09	0.900556	1
0.05364	6	6	6	6	0	0.0658333	3.83324e-08	0.895556	1
0.05366	6	6	6	6	0	0.0663889	1.92872e-08	0.903889	1
0.05368	6	6	6	6	0	0.0688889	3.04237e-08	0.894444	1
0.0537	6	6	6	6	0	0.0697222	7.63644e-09	0.89375	1
0.05372	6	6	6	6	0	0.0672222	1.54947e-08	0.895139	1
0.05374	6	6	6	6	0	0.0709722	1.8769e-09	0.899306	1
0.05376	6	6	6	6	0	0.0656944	4.35706e-12	0.89875	1
0.05378	6	6	6	6	0	0.0676389	1.25302e-09	0.900694	1
0.0538	6	6	6	6	0	0.0647222	1.14804e-09	0.896806	1
0.05382	6	6	6	6	0	0.0673611	1.24547e-08	0.908333	1
0.05384	6	6	6	6	0	0.0725	6.00188e-11	0.901944	1
0.05386	6	6	6	6	0	0.0725	3.51422e-09	0.902639	1
0.05388	6	6	6	6	0	0.0759722	8.63273e-13	0.903194	1
0.0539	6	6	6	6	0	0.0756944	1.46645e-11	0.901111	1
0.05392	6	6	6	6	0	0.0656944	1.38813e-11	0.903333	1
0.05394	6	6	6	6	0	0.0669444	2.90083e-08	0.89875	1
0.05396	6	6	6	6	0	0.0693056	9.08433e-11	0.905972	1
0.05398	6	6	6	6	0	0.0715278	1.33302e-07	0.894722	1
0.054	6	6	6	6	0	0.0730556	1.81583e-08	0.90125	1
0.05402	6	6	6	6	0	0.0640278	1.20814e-08	0.894861	1
0.05404	6	6	6	6	0	0.0681944	7.55117e-09	0.903194	1
0.05406	6	6	6	6	0	0.0744444	6.09779e-09	0.894444	1
0.05408	6	6	6	6	0	0.0726389	7.46913e-09	0.902778	1
0.0541	6	6	6	6	0	0.0713889	5.21131e-09	0.898889	1
0.05412	6	6	6	6	0	0.0730556	8.94803e-08	0.902639	1
0.05414	6	6	6	6	0	0.0694444	1.28928e-08	0.899028	1
0.05416	6	6	6	6	0	0.0706944	3.43242e-11	0.902361	1
0.05418	6	6	6	6	0	0.0676389	2.74427e-13	0.900694	1
0.0542	6	6	6	6	0	0.0665278	1.38064e-09	0.904722	1
0.05422	6	6	6	6	0	0.0723611	1.14794e-10	0.899306	1
0.05424	6	6	6	6	0	0.0759722	5.57279e-10	0.903472	1
0.05426	6	6	6	6	0	0.0648611	8.95499e-10	0.894167	1
0.05428	6	6	6	6	0	0.0644444	1.30341e-08	0.898889	1
0.0543	6	6	6	6	0	0.0655556	1.59734e-08	0.899722	1
0.05432	6	6	6	6	0	0.0701389	1.62213e-08	0.898333	1
0.05434	6	6	6	6	0	0.0645833	2.18778e-08	0.896667	1
0.05436	6	6	6	6	0	0.0723611	1.23947e-10	0.901667	1
0.05438	6	6	6	6	0	0.0677778	5.70141e-09	0.906806	1
0.0544	6	6	6	6	0	0.0681944	6.00676e-12	0.904444	1
0.05442	6	6	6	6	0	0.0670833	1.78605e-08	0.899861	1
0.05444	6	6	6	6	0	0.0673611	4.59504e-12	0.909722	1
0.05446	6	6	6	6	0	0.0654167	7.89772e-09	0.89625	1
0.05448	6	6	6	6	0	0.0716667	4.16115e-09	0.90375	1
0.0545	6	6	6	6	0	0.0743056	2.14803e-08	0.906389	1
0.05452	6	6	6	6	0	0.0705556	7.57652e-09	0.905694	1
0.05454	6	6	6	6	0	0.0684722	3.39616e-08	0.900833	1
0.05456	6	6	6	6	0	0.0725	4.95814e-09	0.90375	1
0.05458	6	6	6	6	0	0.0606944	1.8273e-09	0.894722	1
0.0546	6	6	6	6	0	0.0681944	4.04893e-09	0.906667	1
0.05462	6	6	6	6	0	0.0680556	1.53008e-10	0.904583	1
0.05464	6	6	6	6	0	0.0688889	1.0765e-10	0.911111	1
0.05466	6	6	6	6	0	0.0608333	2.08031e-09	0.897639	1
0.05468	6	6	6	6	0	0.0695833	2.47706e-08	0.904028	1
0.0547	6	6	6	6	0	0.0683333	1.18246e-11	0.905417	1
0.05472	6	6	6	6	0	0.0680556	3.22541e-10	0.9025	1
0.05474	6	6	6	6	0	0.0669444	1.51394e-10	0.902083	1
0.05476	6	6	6	6	0	0.0741667	3.03533e-12	0.902778	1
0.05478	6	6	6	6	0	0.0673611	2.11098e-09	0.899583	1
0.0548	6	6	6	6	0	0.0633333	6.96012e-12	0.898611	1
0.05482	6	6	6	6	0	0.0763889	6.87744e-10	0.9025	1
0.05484	6	6	6	6	0	0.0655556	5.49428e-10	0.90125	1
0.05486	6	6	6	6	0	0.0670833	3.39054e-09	0.8975	1
0.05488	6	6	6	6	0	0.0651389	4.03653e-09	0.898194	1
0.0549	6	6	6	6	0	0.06625	1.15766e-08	0.903333	1
0.05492	6	6	6	6	0	0.0684722	4.06221e-09	0.901806	1
0.05494	6	6	6	6	0	0.06125	1.60806e-10	0.898889	1
0.05496	6	6	6	6	0	0.0718056	6.08663e-11	0.903472	1
0.05498	6	6	6	6	0	0.0626389	5.37648e-09	0.8975	1
0.055	6	6	6	6	0	0.0691667	3.66043e-09	0.901667	1
0.05502	6	6	6	6	0	0.0665278	3.81735e-10	0.90375	1
0.05504	6	6	6	6	0	0.0655556	8.14311e-11	0.901667	1
0.05506	6	6	6	6	0	0.0620833	4.54015e-10	0.905972	1
0.05508	6	6	6	6	0	0.0683333	5.61771e-08	0.901111	1
0.0551	6	6	6	6	0	0.06875	5.13131e-12	0.905694	1
0.05512	6	6	6	6	0	0.0651389	4.00847e-11	0.909306	1
0.05514	6	6	6	6	0	0.0680556	3.3511e-13	0.903333	1
0.05516	6	6	6	6	0	0.0679167	1.29023e-08	0.899167	1
0.05518	6	6	6	6	0	0.0672222	2.53328e-11	0.906389	1
0.0552	6	6	6	6	0	0.0659722	2.04901e-08	0.905278	1
0.05522	6	6	6	6	0	0.0679167	1.35329e-11	0.899444	1
0.05524	6	6	6	6	0	0.0636111	2.83503e-11	0.903472	1
